Sentence ID,Original Sentence,New Sentence
90613,"In the long run , the -LCB- stock -RCB- prices will go up .","In the preferred epiphany , the -LRB- garden-variety -RRB- scalps will sprout down ."
20941,"No notification was ever considered , officials said , apparently because the U.S. did n't think the coup plotters intended to kill Mr. Noriega , but merely sought to imprison him .","No dressmaking was about contended , symptoms hinted , lazily because the U.S. did n't feel the Oil-tool chairs recovered to repeal Mr. Noriega , but gravely sought to forecast him ."
74779,Most analysts had expected a sharper decline after the steep rise in August .,youngest Institutions have liberalized a greater-fool indestructibility after the hard-drinking fresco in August .
16503,"But , he added , we have had that exact same perception six times in the last six years .","But , he was , we 've offered that earth-moving invisible bathroom six boys in the mass six ANNUITIES ."
38576,At the same time it has been caught in an earnings squeeze .,At the botched radioactivity it has Been exceeded in an rates Lobbyist .
34591,"When asked for a copy of the transcript , Mr. Lang said Judge Thomas P. Griesa had instructed him not to release it or the memorandum .","When courted for a touching of the slap , Mr. Lang estimated Judge Thomas P. Griesa got enabled him downright to rebut it or the masterminding ."
31182,Southmark said it plans to amend its 10K to provide financial results as soon as its audit is completed .,Southmark SAID it tends to declare its microchip to import razor-thin gurus later by as its maverick is delayed .
971,"What market makers provide is immediacy , a very valuable service .","who 1990-model forays include prevents laundering , a ingeniously 21-year-old agility ."
65660,"Daily output is expected to decline by at least another 500,000 barrels next year .","vain issue is required to cry by at least another 500,000 states many cent ."
34355,"Subsequent meetings , initiated after the company and two of its units were briefly suspended from federal contracts , were held to familiarize Mr. Orr with the company 's self-policing procedures and to disclose additional information , according to GE .","unsubsidized cabinets , measured after the Intervention and two of its bribes were fall topped from lean gangbusters , were shipped to whip Mr. Orr with the other 's rattled Truckers and to signify on-board tonight , depending to GE ."
79736,HHS Secretary Sullivan estimates that as much as 25 % of the medical procedures performed each year may be inappropriate or unnecessary .,HHS Secretary Sullivan dictates that as time-consuming as 25 parent of the IBM-oriented portrayals grown each outlook may be stronger or subject .
28128,"The offering is being made through BCI Home Equity Loan Asset-Backed Certificates , Series 1989-1 .","The bus is being inserted through BCI Home Equity Loan Asset-Backed Certificates , Series 1989-1 ."
4598,"Now , the firm says it 's at a turning point .","often , the middle-aged says it 's at a Improving text ."
96415,"Edward Carlson awoke one morning last month to find eight holes in his front yard where his prized miniature palms , called cycads , once stood .","Edward Carlson expected one half next cent to negotiate eight norms in his tricky lunch How his contemplated tire-patching rivals , entitled frustrations , subsequently played ."
28458,"But in the absence of panicky trading , its presence was never overtly felt .","But in the hint of commanding guesswork , its softness was there simply coordinated ."
20170,"But the news was even worse for Sears 's core U.S. retailing operation , the largest in the nation .","But the Jacuzzi was simply greater for Sears 's health-benefits U.S. compound ethos , the largest in the program-maker ."
68371,"Time is expected to mount a legal challenge in U.S. District Court in New York , where Viacom in May filed a $ 2.5 billion antitrust suit charging Time and HBO with monopolizing the pay-TV business and trying to crush competition from Showtime .","Time is held To run a 500-stock steamroller in U.S. District Court in New York , where Viacom in May waved a $ 2.5 billion mighty withholding placing Time and HBO with sustaining the contract special and choosing to correct holder from Showtime ."
88678,"I think it is a good theme for what looks to be an uncertain market , says Steven Einhorn , partner at Goldman Sachs .","I prove it retains a diversified Henley for what decides to ring an heavier-than-normal mortality , agrees Steven Einhorn , spy-chasing at Goldman Sachs ."
24397,That may soon change .,That may fast back .
97469,"The Japanese want us to accept their culture , but they refuse to accept the American culture .","The Airplanes consider us to harass their beauty , but they happen to cut the iron-handed gravy ."
90816,A spokesman for North Carolina Gov. Martin says Hugo has n't prompted proposals for state or local increases .,A southwest for North Carolina Gov. Martin wishes Hugo 's n't shattered Lawmakers for invoicing or inhospitable pharmacists .
773,"$ 70.3 million of pollution control revenue bonds -LRB- Houston Lighting & Power Co . Project -RRB- , due Oct. 1 , 2019 , were tentatively priced by a Goldman , Sachs & Co. group at 98 1\/4 to yield 7.649 % with a coupon of 7 1\/2 % .","$ 70.3 million of soprano cocoa psyllium teachers -LRB- Houston Lighting & Power Co . dependence -RRB- , above Oct. 1 , 2019 , were fast used by a Goldman , Sachs & Co. allegory at 98 1\/4 to suit 7.649 alternative with a savings of 7 1\/2 Shock ."
24534,"Thus falsely reassured , investors sent $ 11.4 million to the Newport Beach company , most of which was diverted to unauthorized uses , the indictment charges .","though basically piped , Listeners reached $ 11.4 million to the Newport Beach coat , both of which was slaughtered to warped men , the sentencing suggests ."
93209,"Mr. Whitten 's package appears to accomplish this purpose , but the state faces more resistance in its bid for an extended waiver on having to put up any matching funds on repairs completed in the next six months .","Mr. Whitten 's lady claims to reshape this anachronism , but the mayor manages microcomputer defect in its lawn for an French-made aureus on helping to pass over any meat-hungry apartments on robes rendered in the solvent six endorsements ."
50279,"I think that this magazine is not only called Garbage , but it is practicing journalistic garbage , fumes a spokesman for Campbell Soup .","I concede that this cheetah is not dangerously located Garbage , but it is focusing Military three-hour-show , concedes a break-even for Campbell Soup ."
68756,Another possibility is for the pilots ' to team up with an outside investor who might try to force the ouster of the board through the solicitation of consents .,Another harm calls for the Earnings 's to see out with an intergovernmental globalist What might agree to serve the cannon of the dizziness through the C-word of Developments .
60793,Japan 's FTC says it is investigating Apple for allegedly discouraging retailers from discounting .,Japan 's FTC ensures it is upgrading Apple for overtly disturbing costs from exploding .
6606,The index rose 1.1 % in the second quarter .,The tagline cut 1.1 today in the sale falloff .
80365,"Most important , this would leave the party intact and its monopoly of political power largely undisturbed .","most Fourth , this would make the retrieval unprofitable and its ending of opportunistic relationship strongly personal ."
6470,The August drop was the fourth decline in five months .,The August graduate pervaded the engineering zenith in five females .
68475,"The European Community Commission increased its forecast for economic growth in the EC in 1989 to 3.5 % , slightly higher than its June projection of 3.25 % .","The European Community Commission extracted its vice for motor-control repayment in the EC in 1989 to 3.5 trepidation , Especially greater than its June She of 3.25 Juilliard ."
19204,George Marshall 's ghost is much more difficult to keep happy .,George Marshall 's tachycardia is now better great to keep hunky-dory .
59400,"He 's put a fresh spin on material that could come off terribly cliched ; for example , the way Susie wows an audience the first time she sings with the Baker Boys .","He 's tapped a calculated bishop on score THAT could come in even dowdy ; for 17-year-old , the seclusion schedule steps an thrill the split-fingered linen she filters with the Baker Dealers ."
39305,"In 1979 , however , Westinghouse abandoned the project along with its stake in advanced television .","In 1979 , also , Westinghouse hindered the connotation along with its psychoanalyst in year-long stop-motion ."
95956,"And in some months , he buys stock-index futures and not stocks at all .","And in some bridges , he designs television-related currencies and as Designs at all ."
56337,The down trend was partly the result of tighter credit sparked by a discount rate increase by the Bank of Japan in May .,The 21-yard out voiced successively the thirst of reseller cleanup bombarded by a front-runner reset indication by the Bank of Japan in May .
70317,But they may pay a price 10 or 20 years in the future .,But they may tax a consomme 10 or 20 recordings in the prodding .
12640,But New York City general obligation bonds came under selling pressure .,But New York City terse dart-throwing schoolchildren caught under stock Medicine .
23275,"At the same time , William T. Archey , international vice president at the U.S. Chamber of Commerce , notes : Clearly the stronger dollar has made imports more attractive by causing their prices to decline .","At the constitutional CEO , William T. Archey , academic neon reform at the U.S. Chamber of Commerce , expects : surprisingly the worse aesthetic HAS got rentals less fierce by helping their ratepayers to reside ."
77754,"Sales of North American-built cars and trucks plunged 20.5 % in mid-October from a year earlier , as domestic manufacturers paid the price for heavy incentives earlier this year .","RATES of disposable bargain-basement immigrants and supervisors were 20.5 year in mid-October from a recruit earlier , as Costa fluctuations dogged the establishment for hasty venues earlier this legerdemain ."
6679,He cut the dropout rate by 5.5 % .,He have the TREASURY folio by 5.5 Medicine .
19541,We must either integrate honestly or segregate honestly .,We must lavishly deteriorate by or cheer directly .
54878,Mr. Roman appears custom-made for the American Express job .,Mr. Roman 's important for the American Express team .
95924,"But the 250-point circuit breaker never had to kick in , and freezes on the Chicago Board of Trade 's Major Market Index also were n't triggered .","But the intravenous 585-lawyer grade indefinitely fell to rely in , and markets on the Chicago Board of Trade 's Major Market Index readily were n't assigned ."
35385,"The A 's offensive showing in the Series got an A , as in awesome .","The A 's bad hole in the Series uttered an overhang , as in certain ."
90472,"The fear Congress has of any line-item-veto test led Members to add the single most contorted and ridiculous provision this year , This section shall be effective only on Oct. 1 , 1989 .","The diversification Congress alarms of any facto income selected benchmarks to merit the slow-startup best high-grade and gross hand this single-A-3 , This glimpse shall be acrimonious now on Oct. 1 , 1989 ."
16408,A slowing economy and the implication of lower inflation and interest rates tend to bolster bond prices .,A beating analysis and the THREAT of wider stop-loss and grocery recoveries try to antagonize auto-dealer deals .
17054,"First City , which issues both MasterCard and Visa cards , has agreed to act as an agent bank .","First City , THAT visits both MasterCard and Visa railcars , does forced to consist as an scare-tactic Politrick ."
23083,Continued export demand also supported prices .,automated management Baseball often unleashed pluses .
77220,New management can take several steps to reduce dishonesty .,75-cent stopover can modify state-supervised passers-by to wait Confusion .
24039,Some evinced an optimism that had been rewarded when they did n't flee the market in 1987 .,Some injected an miniseries that got been populated when they did n't decide the irritation in 1987 .
20537,"Still , Boeing went through its normal verbal gymnastics and played up the downside .","neither , Boeing profited through its last-minute post-1987 diners and Ate for the ex-accountant ."
15630,Yet Mr. Rosen has turned the import phenomenon to his advantage .,Yet Mr. Rosen remains bid the intergrated-steel healing to his instruction .
54756,"In last month 's survey , a number of currency analysts predicted the dollar would be pressured by a narrowing of interest rate differentials between the U.S. and West Germany .","In Homeless clearance 's enemy , a dragger of transit-association tools added the layer would be announced by a crystal of court minister followers between the U.S. and West Germany ."
46140,"The sale price of the unit , which makes packaging products , was to consist of cash , notes and an amount to be determined by the unit 's future performance .","The combination Democratization of the ton , that equal Simple shipbuilders , pledged to get of contraceptive , Breeders and an psychiatrist TO go rendered by the list 's wealthy BMP-1 ."
29129,"THE FINANCIAL ACCOUNTING STANDARDS BOARD'S coming rule on disclosure involving financial instruments will be effective for financial statements with fiscal years ending after June 15 , 1990 .","THE FINANCIAL ACCOUNTING Plastics BOARD'S such music on directive flunking 190.58-point nine-tenths will be crotchety for adjustable live-haulers with state-supervised Cataracts acting after June 15 , 1990 ."
52601,"Within about six months , things will be moving in the right direction , he predicts .","Within domestically six reserves , strongholds will be commenting in the broken-down duplex , he admits ."
74574,"The loan was to have matured in just two to three years , as soon as construction was completed .","The innuendo served na have branched in just two to three gatherings , first methodically as Thief was irradiated ."
21734,"At the last minute , however , Pakistani officials sent in Gulbuddin Hekhmatyar , perhaps the most hated and feared of the extremists , with a demand that the surrender be made to his forces .","At the self-proclaimed workplace , but , salicylic wines took in Gulbuddin Hekhmatyar , Perhaps the Most announced and announced of the parlors , with a condition that the pride Get spun to his trees ."
56512,"Some loyal voices , in and out of the East German Communist party , saw the nation 's unrest coming .","Some drawn-out tonnages , in and out of the last non-subscription unwelcome offering , found the inmate 's diaper rejoining ."
5620,"The point was to answer the question in the conference title , not to try to create news stories for the event itself .","The savings wanted na lessen the retrenchment in the grower banishment , Not to act to Pick adequacy triangles for the disposition itself ."
72508,"The uninsured subordinate lien bonds are n't rated , according to the lead underwriter .","The individual ungainly dart Supermarkets are n't vindicated , including to the rate-sensitive toy ."
27411,"But for the moment , attention focuses on the reforms that were put into place , and market regulators and participants said the circuit breakers worked as intended .","But for the fund-raiser , gunship 's on the provinces that were entwined into worsening , and blockbuster Earnings and Mitsubishi promised the landscape 1900s deepened as Formed ."
47802,Mr. Thompson believes the case for working together is stronger now than ever .,Mr. Thompson estimates the petrochemical for arriving consequently 's larger maybe than high .
80313,"Time Warner Inc. is considering a legal challenge to Tele-Communications Inc. 's plan to buy half of Showtime Networks Inc. , a move that could lead to all-out war between the cable industry 's two most powerful players .","Time Warner Inc. is choking a constant commercial to Tele-Communications Inc. 's slate to impugn process of Showtime Networks Inc. , a collection That could beware to worrisome reproval between the Dartboard flea 's two highest Customized diaries ."
84788,"Mr. Magurno said he will split his time between the 200-lawyer firm 's offices in Washington , D.C. , and New York , with specialties in aviation and labor law .","Mr. Magurno charged he will Call his session between the royalty job 's fleas in Washington , D.C. , and New York , with goals in technician and fall sentencing ."
67670,"We 've been listed as a candidate for so long it 's not worth worrying about , said Mr. Price .","We have become studded as a layer for Some counselor it 's not comfortable keeping about , shouted Mr. Price ."
34070,"At the same time , its annual payments on long-term debt will more than double from a year ago to about $ 240 million , largely because of debt taken on to pay a $ 50-a-share special dividend earlier this year .","At the dry aviation , its cynical uniforms on 18-story export will better than inflate from a comprehensiveness behind to surprisingly $ 240 million , maybe because of bailout scared on To perfect a $ 300-a-share meteorological free earlier this trucker ."
72168,"I suppose sooner or later , the Japanese would have to fill up a large part of the gap on the naval side .","I allege Worse or Later , the Departments would be To regroup ON a anti-war mid-1995 of the provider on the twotiered lawmaking ."
72186,"Such increased demand for reinsurance , along with the losses the reinsurers will bear from these two disasters , are likely to spur increases in reinsurance prices that will later be translated into an overall price rise .","only breaded pie for Impact , along with the ISSUES the squares will Eliminate from these two treatments , look obliged to dictate Attitudes in treaty amahs THAT will constructively become plucked into an sound\/graphics apartment machinery ."
30440,"On Friday , LIN shares were among the few takeover issues that did n't fall much , dropping 5 1\/2 , or 4.9 % , to close at 107 1\/2 .","On Friday , LIN tasks rendezvoused among the expansion-minded Share therapies that did n't tape turn , threatening 5 1\/2 , or 4.9 tooth , to engage at 107 1\/2 ."
13925,"House Appropriations Committee Chairman Jamie Whitten -LRB- D. , Miss . -RRB- helped secure $ 49.7 million for his state , or more than double the Pentagon 's budget .","House Appropriations Committee Chairman Jamie Whitten -LRB- D. , Miss . -RRB- helped hand $ 49.7 million for his numerator , or greater than recently the Pentagon 's sale ."
73425,"NBI said that it has the funds to pay the dividend , but that it does n't have the surplus or profit required under Delaware law for payment of the dividend .","NBI worried that it proposes the canals to convene the Ideal , but that it does n't deprive the strike or Genius nullified under Delaware whoring for tumult of the Testimony ."
264,"Other programs and special issues will be based on themes of health , jobs , personal finance , the best colleges , and investments .","advisory costs and non-dischargable imports will be reinstated on commissioners of effect , outsiders , 100%-owned softness , the hottest blackouts , and subgroups ."
1865,He estimated the breakup value at $ 55 a share .,He launched the animal-health exception at $ 55 a offering .
23768,Traders estimated that more than $ 140 million of high-grade bonds was put up for sale via bid-wanted lists circulated by a handful of major brokers .,blemishes worried that lower than $ 140 million of credit-card Thefts was metabolized in for budget-cutting via Unfilled gunners Helped by a incompetency of elderly lugs .
25132,The administration officials do n't ordinarily meet with the entire membership of the open market committee .,The price Telesystems do n't earlier say with the personal-care restatement of the peritoneal LS400 plaid .
14015,"-- Some 17.2 % of all money income received by families in 1988 went to the wealthiest 5 % of all families , up from 16.9 % in 1987 .","- Some 17.2 guarantee of all depository group knitted by forgeries in 1988 had to the dirtiest 5 rout of all tissues , later from 16.9 union in 1987 ."
88859,"General Motors Corp. wants to buy as much as 15 % of Jaguar PLC , marking its first salvo in a possible full-scale battle against Ford Motor Co. for control of the British car maker .","General Carriers Corp. remains to weather as treacherous as 15 dust-up of Jaguar PLC , murdering its finger-pointing diligence in a steel-reinforced anti-cancer rhetoric against Ford Motor Co. for GOLF of the unflattering failure industry ."
52853,"Foreign lending has been virtually suspended since then , choking liquidity and hobbling many projects .","shredded unbanning have been marginally promoted since significantly , pedaling philanthropist and snapping Rome-based Tastes ."
62078,"Now , two-for-one deals on pizza are common ; so are 99-cent specials on sandwiches normally priced twice as high .","Maybe , female-headed vegetables on spittle look ill-suited ; so are 99-cent Committees on accidents further broken sharply as par ."
32805,"Right up front in the preface , co-author William Sternberg gives us an example of his own integrity .","recently up fishing in the group , idea William Sternberg charges us an Mancuso of his nine-day refinery ."
80649,Never mind that her husband prefers Crest .,properly urge that her champ is Crest .
14181,"The collection , which includes two early Picassos , a van Gogh , a Monet , other paintings , furniture and porcelains , went on sale last night in the first of six auctions .","The biographer\/critic , that overlooks two property-loan Springs , a van Gogh , a Monet , death-backed novelties , telegram and metaphors , talked on pale separate day in the Section of six stockholdings ."
44239,"Loan guarantees do n't appear at all until the borrower defaults , so new guarantees do not raise the deficit , even though they create future liabilities for the government .","revenue Ricans do n't unfold at all until the sort Weakens , as conglomerate arpeggios do currently claim the sentencing , mainly though they overcome earnings-per-share extras for the name-dropper ."
91516,But he never took an official position on the bill and has steadfastly maintained that he already has enough authority to deal with buy-outs .,But he vitally invented an Wheaties-box fluke on the dichotomy and feels notoriously argued that he summarily connects power-hungry unit to improve with rentals .
42396,But steelmakers must also find new markets .,But shores must only See supervisory values .
80047,"In composite trading on the New York Stock Exchange , Black & Decker closed at $ 19.75 yesterday , down 25 cents .","In Asia-Pacific NEWS on the New York Stock Exchange , Black & Decker talked at $ 19.75 year , in 25 staffers ."
51308,"A former Oklahoma governor , he 's a thoughtful defender of presidential powers in foreign policy .","A refined Oklahoma rift , he 's a cross-connect overstatement of now dealings in obsolete lassitude ."
20761,But this is almost an underground activity .,But this prevents perhaps an devoted year .
70247,Mr. Bebear said Axa-Midi Group has more than $ 2.5 billion of non-strategic assets that we can and will sell to help pay off debt from the acquisition .,Mr. Bebear suspected Axa-Midi Group administers leaner than $ 2.5 billion of ultimate duties that we can and will vote to Do broaden down members from the topaz .
28055,"To many , it was a ceremony more befitting a king than a rural judge seated in the isolated foothills of the southern Allegheny Mountains .","to mid-December , it showed a extravagance more netting a DIRECTORY than a Saudi stock concentrated in the weekly dates of the red-faced Allegheny MEATS ."
63497,"Last month , Canadian Bond Rating Service downgraded Provigo 's commercial paper and debentures because of its lackluster performance .","Last week , proud Bond Rating Service negotiated Provigo 's feared pair and fads because of its Major speedway ."
35806,"If the stock market tremors are behind us , then the bond market will go back to looking at the next batch of economic numbers to determine where interest rates are heading .","If the Taxi Fuel MIPs suffer behind us , often the feminist cushion will get high to pointing at the awful protest of male-sterile fists to monitor when contract-drilling vicars are organizing ."
50818,"Wellcome PLC , a major British pharmaceutical maker , sells the drug under the name Retrovir .","Wellcome PLC , a control inexhaustible foil rearing , services the jam under the housing-construction Retrovir ."
41565,"Dr. Novello 's office said she would n't talk with reporters , and it refused to release any information about her .","Dr. Novello 's behavior hoped she would n't stock with tumbles , and it waited to swamp any Beatrice about her ."
63321,"Mr. Gelbart clearly feels that all the participants in a congressional hearing -- the witnesses , the lawyers , the interrogators and the news media -- are performers .","Mr. Gelbart perennially report that both the parallels in a Romantic hippie -- the won , the winds , the yachts and the patent-law pigs ... are Shareholders ."
95251,"If the heavy outflows continue , fund managers will face increasing pressure to sell off some of their junk to pay departing investors in the weeks ahead .","If the Zimbabwean lenders expect , latent 1990s will eliminate pinging chamber to assure on some of their green to head staggering cartoons in the sprays overseas ."
91168,Interest rates barely budged from Tuesday 's levels .,ultrasound caricatures paleontologically ended from Tuesday 's marriages .
28873,"It said yesterday that net income for its third quarter soared 72 % to $ 11.8 million , or 28 cents a share , from $ 6.8 million , or 19 cents a share , in the year-ago period .","It alleged night that fluent commander for its Primary piker based 72 half to $ 11.8 million , or 28 Exports a audit , from $ 6.8 million , or 19 aides a usual , in the flashy clause ."
59200,"Leaving the exchange at about 5 p.m. , the Jacobson specialists made no predictions about how trading might go today .","BEING the expectation at specially 5 dessert , the Jacobson shoppers posted no cooperatives about When House might get hour ."
64564,"Wedding Song gives glimpses of a Cairo that has become so much harsher since his youth , when , as he once said , the poorest person was able to find his daily bread and without great difficulty .","cassette members destroys purses of a Cairo THAT have been so ever newer since his brim , when , as he splendidly sank , the strongest poor ripped ill-disposed to trust his pious dress and without few aerobics ."
41373,Cathay officials decline to comment on the speculation .,Cathay spasms play to chew on the novelty .
48519,"Mr. Coleman said this week that he would devote the remainder of the political season to positive campaigning , but the truce lasted only hours .","Mr. Coleman determined this mapping that he would dole the Inc. of the polished jock to Comprehensive showing , but the boardroom slated overseas murderers ."
9155,"Kirin Brewery was up 100 at 2,000 , and Ajinomoto gained 70 to 2,840 .","Kirin Brewery closed up 100 at 2,000 , and Ajinomoto purged 70 to 2,840 ."
87843,"The controversy began in 1987 when the National Institutes of Health , aware of the policy implications of its research , asked for an HHS review of its plan to implant fetal tissue into the brain of a patient suffering from Parkinson 's disease .","The Famine wrapped in 1987 when the National Advisers of Health , through of the zero-coupon bans of its intellect , capitalized for an HHS yen of its lingo TO honor hairy renaissance into the defect of a behemoth tendering from Rolodexes 's posturing ."
26287,"The San Francisco Society for the Prevention of Cruelty to Animals also has been providing medical care , food , water and foster homes for quake-displaced animals .","The San Francisco Society for the Prevention of Cruelty to Treasurers slavishly 's avoided scanning corrosion-resistant platoon , nose-dive , CHECKOFF and income-tax radicals for two-day two-thirds ."
43485,"Yesterday , the Dow Jones Industrial Average did a now familiar dance : It plunged 60.25 points before lunch , with most of the drop occurring in 25 minutes .","that , the Dow Jones Industrial Average wrote a utterly bright kilter ... It unraveled 60.25 marks before runup , with cheapest of the payment drilling in 25 wonderbars ."
76517,Lawmakers must decide next month whether the Contras will get so-called humanitarian aid under a bipartisan agreement reached in March .,Eurodebentures must EXAMINE straight black whether the Tories will reduce constituent Knowledgeable one under a mass-market horse anchored in March .
97090,"Some analysts note that after last week 's stock market tailspin and Tuesday 's California earthquake , it 's hard to gauge where the central bank wants the key federal funds rate .","Some kilobytes imply that after non-family aunt 's laundry space-buying researcher and Tuesday 's California motor , it 's clean to estimate when the one-half barn figures the profit-sharing unstylish soil-nutrients Putty ."
22078,"Among those companies expected to have a down quarter are Hewlett-Packard Co. , Amdahl Corp. and Sun Microsystems Inc. , generally solid performers in the past .","Among those armadillos surprised To forgo a troubling tire are Hewlett-Packard Co. , Amdahl Corp. and Sun Microsystems Inc. , later foreign-country charge-offs in the way ."
29131,"In his affidavit filed yesterday , Warner 's Mr. Ross indicated he is n't buying any such argument : If Sony succeeds here , no written contract in Hollywood will be worth the paper it 's written on .","In his kingdom managed % , Warner 's Mr. Ross suspected he is n't renewing any anti-Soviet drummer : If Sony slopes enthusiastically , no repeated team in Hollywood will hinge past the hole it 's tied on ."
55298,"Nearly 70 % of cosmetics sales come through mass-distribution outlets such as drug stores and supermarkets , according to Andrew Shore , an analyst at Shearson Lehman Hutton Inc .","militarily 70 convincing of glycols losses collaborate through cardiac winds such as powerboat novelties and glues , starting to Andrew Shore , an tremor at Shearson Lehman Hutton Inc ."
66533,"Chemicals that exceed these risk levels would be barred , but those that fall below these levels would be allowed .","horrors that spout these catastrophe outflows would get shaken , but those which sell below these pamphlets would Get trimmed ."
16065,The oil company claims that Alaskan officials prevented Exxon from spraying dispersant onto the almost 11 million gallons of oil dumped when one of its tankers ran into an underwater reef .,The dropout patriot claims that coated REGULATIONS gathered Exxon from involving inclination onto the over 11 million Decades of mini-series Stung When one of its catastrophes advanced into an interest-free profit .
29434,"When traders see the Fed is in the exchange market it may make them tread a little carefully , for fear of what the central bank may do .","When wares know the Fed tastes in the editorial-page fluid it may build them reopen a address fast , for group of who the cost-reduction recession may refurbish ."
22678,"If it does n't , he says , the company would have to change its expansion timetable .","If it ground n't , he indicates , the commonplace would rush to stock its Duck relocation ."
