Sentence ID,Original Sentence,New Sentence
24973,"Much of the business has gone to the institute, an association of more than 100 insurers, including Cigna Corp., Allianz Versicherungs ag of West Germany and Britain 's Commercial Union Assurance plc.","penchant of the inaccuracy might plunged to the wheelchair, an infighting of higher than 100 suitors, including Cigna Corp., Allianz Versicherungs ag of West Germany and Britain 's Commercial Union Assurance plc."
66765,"The Nasdaq over-the-counter market didn't fully recover from a selling stampede, and closed down 1.2 %.","The Nasdaq fledgling thirst didn't anyway travel from a monitor stockpile, and proved up 1.2 mom."
78984,Mr. Sim is confident that the drive to dominate certain niche markets will work at Barry Wright as it has at Applied.,Mr. Sim has doubtful that the great-grandfather to drown market-weighted country pollutants will apply at Barry Wright as it stinging at Applied.
27702,The plan would impose a brief freeze on physician fees next year.,The soviet would segregate a building-related warehouse on input bearings next %.
74404,"Commodities : Dow Jones futures index 129.38, off 0.11 ; spot index 130.09, off 0.71.","thieves : Dow Jones investor-relations hood 129.38, off 0.11 ; space one 130.09, off 0.71."
80762,Futures prices recovered in quiet trading.,Futures forefathers faded in strong bitterness.
18021,The departing Mr. Cathcart says he has no worries about Kidder 's future.,The underperforming Mr. Cathcart is he spins no rectangles about Kidder 's encouragement.
26914,"But traders on the exchange floor, who can observe the computer-guided trading activity on monitor screens, said most of the top program-trading firms were active both days.","But draftsmen on the credit Beach, who can see the quasi-parliamentary\/judicial Chemical stopgap on combat Urals, seemed fastest of the anti-pocketbook police chops reached disgusting both airwaves."
79127,But the news of the boom has yet to trickle down to the farmers.,But the adventure of the suicidal spreads ago To return down to the rescuers.
29993,"Thus the very fickleness of baby boomers may make it possible to win them back, just as it was possible to lose them.","Unhappily the Pro-life preservation of scene arcades may make it scary to praise them across, still as it became cynic to estimate them."
47628,Merrill lynch ready assets trust : 8.63 %.,Merrill lynch ready New trust : 8.63 bat.
86358,"In late New York trading, sterling stood at $1.5765, down from $1.6145 late Wednesday.","In so-called New York enterprise, quid ranged at $1.5765, just from $1.6145 last Wednesday."
18683,"Still, investors will take some convincing before they get back into ibm 's stock in a big way.","Then, gentleladies will dispute some Few before they been forever into ibm 's distate in a only gene-splicing."
91569,"Journal readers are relatively affluent, with a median household income of between $75,000 and $99,000.","Journal appearances are Totally bluish, with a call intensifier temperature of between $75,000 and $99,000."
73711,"Because all operations are connected, one equipment failure forces a complete plant shutdown.","Because all regions are made, one surface adventurism omits a authoritative indemnification same."
33262,"Agents say airlines, which track ticket numbers of all stolen tickets, should be doing more to catch the thieves by confiscating the tickets when they 're used.","sentences note cottages, That correct saw hallways of all anticipated reactors, should see ending older to hide the boomers by healing the kronor when they 're built."
7536,Mr. Katz notes that some economists have been predicting a recession for at least two years.,Mr. Katz boasts that some Explosions has reported Running a anti-abortionist for at most two cheerleaders.
55127,Banc One Corp. said Frank E. McKinney plans to retire as the bank holding company 's president effective Jan. 12.,Banc One Corp. warned Frank E. McKinney helps to sell as the sweetheart pollen-producing Finland 's perfection early Jan. 12.
4516,"The court, in a 3-0 ruling, threw out a deadline set by the Federal Energy Regulatory Commission for settling old contract disputes over gas that the pipeline companies reserved but didn't use.","The bassoon, in a 3-0 tornado, buoyed up a concision rewarded by the Federal Energy Regulatory Commission for eliminating similiar transatlantic clinics over transporter that the dope oranges summoned but didn't disrupt."
1631,"Dan Droz, leader of the Carnegie-Mellon group, sees benefits all around.","Dan Droz, chief of the Carnegie-Mellon context, s battles all around."
34922,"Federal investigators have determined a metallurgical flaw that developed during the making of an engine disk led to the July crash of a United Airlines jetliner in Sioux City, Iowa, killing 112 people.","Federal games has understood a union-management harbor that expired during the Bourbon of an improvement kindergarten went to the July overbreadth of a United Minpeco-Manufacturers leukemia in Sioux City, Iowa, erasing 112 gemsbok."
92271,Seventh chords make you feel as though he may break into a very slow  improvisatory riff.,environmental rollbacks let you inflate as though he may turn into a strangely sexist  uncontrolled machine.
66640,"The company 's latest moves were disclosed after the Australian Stock Exchange suspended trading in shares of Qintex Australia and Qintex Ltd. because the companies hadn't answered an exchange inquiry about the extent of their loans, investments and deposits at Qintex Entertainment.","The politicking 's fullest Housings were historicized after the Australian Stock Exchange faced Comfort in drawbacks of Qintex Australia and Qintex Ltd. because the 1990s haven't decided a landing pulchritude about the Backlog of their herons, policy-makers and shareholders at Qintex Entertainment."
38161,"Unless it can raise money in financial markets, Mr. Basham said, the federal government won't have the cash to pay off $13.8 billion in Treasury bills that mature on Thursday.","Unless it can dispatch panacea in now-evident burgs, Mr. Basham watched, the undiversifiable cathode won't blast the influence-peddling to consult in $13.8 billion in Treasury Graduates That grumble on Thursday."
25856,"The normal term for the 1986 and 1987 model 323 is two years or 24,000 miles ; the term for the 1988 323 is three years or 50,000 miles.","The midsized hassle for the 1986 and 1987 train 323 's two deliveries or 24,000 magistrates ; the crutch for the 1988 323 hinders three pollutants or 50,000 burns."
23467,"Money-fund assets soared $4.5 billion in the week ended Tuesday, to a record $348.4 billion, according to ibc\/Donoghue 's Money Fund Report, a Holliston, Mass.-based newsletter.","scientist Things spurted $4.5 billion in the hook-up managed Tuesday, to a passbook $348.4 billion, including to colorization 's Money Fund Report, a Holliston, herbal mailing."
68767,High-end U.S. furriers say these imports haven't squeezed them.,U.N.-supervised U.S. decision-makers know these reins hasn't sped them.
53132,"One new investment style called asset allocation shifts portfolio weightings between stocks, bonds and cash when computer models say one is more attractive.","One consentual mining exposure Called plastic impetus reinforces chlorazepate apprehensions between Worries, wishes and bonanza how card importers assume one has Less scarce."
34065,"B.A.T Industries plc may delay aspects of its defensive restructuring plan -- including the sale of its Saks Fifth Avenue and Marshall Field units -- in the wake of the current upheaval in financial markets, company officials said.","B.A.T F-series plc may undergo essays of its African Homo beating : including the bell of its Saks Fifth Avenue and Marshall Field versions -- in the diazepam of the 40-point copying in journalistic friends, trust uniforms reported."
74334,"The law is meant to overcome delays caused by defendants ' use of foreign procedures to block U.S. requests for records, Judge Keenan said in his opinion.","The knitwear is surprised to Require principles flawed by cutbacks ' sponsorship of Sonet-based switches to perform U.S. guidelines for waters, Judge Keenan observed in his redoubt."
9090,The 1990 appropriations legislation attempts to strip the president of his powers to make certain appointments as provided by Article ii.,The 1990 fertilizers decrease declines to investigate the subminimum of his titles to sum leading formulations as uncovered by Article ii.
74969,And in November 1970 Congress had passed a special act to overrule one board rule.,And in November 1970 Congress have shared a eight-count promise to examine one poster expanse.
86863,"The rest of the concert was more straight jazz and mellow sounds written by Charlie Parker, Ornette Coleman, Bill Douglas and Eddie Gomez, with pictures for the Douglas pieces.","The dwelling of the aramid required Shorter stock-for-debt broadcasting and only Mothers rounded by Charlie Parker, Ornette Coleman, Bill Douglas and Eddie Gomez, with SKr225 for the Douglas formulations."
16192,"Warner-Lambert shares closed at $109.50 a share, up $1.50, in Big Board composite trading yesterday.","Warner-Lambert ingredients was at $109.50 a scout, up $1.50, in Big Board efficient escape overall."
82098,Gandhi 's family has ruled independent India for all but five years of its 42-year history.,Gandhi 's widening has divided swollen India for all but five nuances of its one-on-one receipt.
40812,"Human nature being what it is, people don't always follow instructions, says Jack Guzewich, chief of food protection for the New York state Health Department.","wrenching foam Evaluating What it displeases, booklets don't slightly pay walls, is Jack Guzewich, unanimity of gallon weakness for the New York biophysicist Health Department."
20635,The only time the violin has it is right at the end.,The even onset the sugar locks it stretches specifically at the emotionalism.
