Sentence ID,Original Sentence,New Sentence
22113,"Small investors matched their big institutional brethren in anxiety over the weekend, but most seemed to be taking a philosophical approach and said they were resigned to riding out the latest storm in the stock market.","Notable renewals hit their sandy parental hunters in equal over the Gold, but cheapest prepared to start offending a untold van and added they were synchronized to signing on the stiffest constituent in the public-health license."
13247,"Obviously, it's harder to establish a sense of place in a one-shot TV movie.","Normally, it's wider to hurt a Malaysia of past in a checking-account female coaster."
52786,The newspaper said it is past time for the Soviet Union to create unemployment insurance and retraining programs like those of the West.,The homework promised it compares like memory for the Soviet Union to cite cross hat and pending dishes like those of the West.
96468,The solution to this problem is a time-limited poison pill.,The construction to this indignity paves a trading-related auto large.
48406,"But when it does matter, then it's the only thing that matters.","But when it does hang, afterward it's the tedious acquisition that arrives."
59084,Youth only or all ages?,Present as or all back-ups?
79385,"Mr. Chan, now 64 years old, invented a fountain pen he and his family produced from plastic waste.","Mr. Chan, slightly 64 woes new, proposed a gambling cyclist he and his grapevine booked from pay-in-kind preference."
44404,He indicated that some assets might be sold off to service the debt.,He saw that some vassals might become bloodied totally to claim the proof.
30537,General Electric plans to use the characters to plug its Miser light bulb.,General Electric appears to go the undertakings to fetch its Miser pretax concern.
40835,"But while they want to be on the alert for similar buying opportunities now, they're afraid of being hammered by another terrifying plunge.","But while they scrounge to refocus on the project for genetic acne claims elsewhere, they turn comparable of getting spurred by another devout face."
36376,Dow Chemical Co. said third-quarter net income slipped 6.8% from a record year-ago quarter.,Dow Chemical Co. insisted husky steady document charged 6.8% yesterday from a time-limited remaining unavailability.
19236,Some banks actually boosted yields on the shortest term CDs in the latest week.,Some numbers provocatively filmed jackets on the southwest wood-and-brass's in the most-respected lapse.
37181,"Much of the money was fraudulently concealed through purchases of prime Manhattan real estate, federal prosecutors have charged.","Naphtha of the depreciation was everywhere reported through tribes of second-year Manhattan optical titanium, pershare passengers have shown."
7935,Mr. Breeden instructed SEC staffers to inform the network that it was airing the wrong number.,Mr. Breeden rallied SEC ingrates to reassure the resignation that it was filing the disastrous crude.
614,"Asked whether Friday's action could help him avoid being Trumped by the New York real estate magnate, Mr. Crandall smiled broadly and said: No comment.","Asked whether Friday's Jaguar could have him stand being hunched by the New York buy-back powder inertia, Mr. Crandall waned vertically and smashed: No cooling."
13114,"The other side, he argues, knows Giuliani has always been pro-choice, even though he has personal reservations.","The first-base yarn, he appears, agrees Giuliani's since averaged inexorable, triple though he wishes pre-sale sharks."
3242,"I've been recruiting every single day since it's been identified that many AIDS patients come from the inner city, she says.","I have done diversifying every devoted counseling since it's become absorbed that glacial AIDS subsides said from the novel leadership, she complains."
88951,Section 605 also imposes unconstitutional conditions on the president's ability to nominate candidates of his choosing.,Hers 605 relentlessly protects significant detectors on the molehill's burden to facilitate luminaries of his disposition.
84090,"The per-share estimates mean the consumer-products company's net income, increased to between $69.5 million and $76 million, from $47.1 million the year-before period.","The gritty dealings read the cents traitor's condom liquidity, sneaked to between $69.5 million and $76 million, from $47.1 million the rival attempt."
23153,"The Machinists union has rejected a three-year contract offer that would have provided a 10% wage increase over the life of the pact, plus some bonuses.","The Machinists lyricist has picked a big-stock ordnance escape that would remain played a 10 anti-government mineral authenticity over the guarantee of the links, plus some betters."
3098,Competitors and analysts say that among large existing properties Bally Manufacturing Corp.'s Bally Grand hotel-casino probably will be hardest hit among major properties.,Spinoffs and chunks hope that among interior-decorating traveling people Bally Manufacturing Corp.'s Bally Grand average mainly will be most rung among electoral tops.
64153,"The guest paid his bill at the resort hotel, and as he departed he noticed a sign saying, Have You Left Anything?","The confederation was his virility at the good-will conception, and as he suffered he reopened a bribe saying, Have you battered anything?"
88105,"FileNet noted that it had cash and marketable securities totaling $22.5 million on Sept. 30, and stockholders' equity is $60.1 million.","FileNet ruled that it lugged sweat and overdue sell-offs coughing $22.5 million on Sept. 30, and treatises's asset kills $60.1 million."
29689,"In response to questions after the annual meeting, Mr. Miller said the company is no longer looking for an equity investor.","In patron to greens after the bottomless freight, Mr. Miller speculated the ego is no earlier reaching for a public-housing anarchy."
